version,curso,id_entrada,glosa_estandar,clase_gramatical,definicion,composicion,secuencia,requiere_definicion,imagen_optima,tipo_sena,cm1,cm2,cm3,cm4,cm5,nombre_video,glosa_limpia,subnivel,red_semantica,nivel
DBLSC,LSC1,93,INSTITUTO,SUSTANTIVO,"Establecimiento de índole oficial en que se da enseñanza, o institución consagrada a la investigación. (RAE)",NO,1 seña,SI,SI,Asimétrica (tipo III),S,I,Sin especificar,Sin especificar,Sin especificar,00093_instituto.mp4,INSTITUTO,test4,26,B2
DBLSC,LSC0,94,YO,SUSTANTIVO,Pronombre personal de primera persona del singular. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00094_yo.mp4,YO,test1,77,A1
DBLSC,LSC0,95,CARTELERA-PARED,SUSTANTIVO,"Tablero adosado a un muro destinado a la fijación de avisos, carteles o anuncios públicos. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00095_cartelerap.mp4,CARTELERA PARED,test3,13,A1
DBLSC,LSC0,96,PAPEL-MATERIAL,SUSTANTIVO,Sustancia o material en formato de hoja delgada constituida por un entramado de fibras vegetales o celulosa. (Generada Gemini),NO,1 seña,SI,SI,Simétrica (tipo I),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00096_papel.mp4,PAPEL MATERIAL,test2,59,A2
DBLSC,LSC1,97,TRASNOCHAR,VERBO,"Pasar la noche, o gran parte de ella, velando o sin dormir. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00097_trasnochar.mp4,TRASNOCHAR,test1,53,B1
DBLSC,LSC1,98,MAREADO,ADJETIVO,"Que padece de mareo, turbación de la cabeza o desvanecimiento. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00098_mareado.mp4,MAREADO,test2,6,B1
DBLSC,LSC0,99,DESMAYARSE,VERBO,Perder el sentido o el conocimiento. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00099_desmayarse.mp4,DESMAYARSE,test4,3,A2
DBLSC,LSC1,100,TROMPADA,SUSTANTIVO,Golpe fuerte dado con la mano. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),S,J,Sin especificar,Sin especificar,Sin especificar,00100_trompada.mp4,TROMPADA,test4,51,B2
DBLSC,LSC0,101,EXTRAÑO,VERBO,"Raro, singular, fuera de lo común. (RAE)",NO,1 seña,SI,SI,Unimanual en contacto (tipo X),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00101_extraño.mp4,EXTRANO,test2,56,A1
DBLSC,LSC0,102,NEGRO-COSA,ADJETIVO,Marcador de corpus u ontológico para denotar el color negro aplicado exclusivamente a objetos o cosas inanimadas. (Generada Gemini),NO,1 seña,SI,SI,Unimanual en contacto (tipo X),F,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00102_negrocosa.mp4,NEGRO COSA,test4,62,A1
DBLSC,LSC0,103,NEGRO-PERSONA,ADJETIVO,"Marcador de corpus que denota el rasgo fenotípico de piel oscura, raza o etnia negra aplicado a un ser humano. (Generada Gemini)",NO,1 seña,SI,SI,Unimanual en contacto (tipo X),N,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00103_negroperso.mp4,NEGRO PERSONA,test4,62,A1
DBLSC,LSC0,104,OJOS,SUSTANTIVO,Órganos de la visión (plural de ojo). (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),F,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00104_ojos.mp4,OJOS,test4,44,A2
DBLSC,LSC0,105,OREJA,SUSTANTIVO,Órgano externo de la audición. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Okp,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00105_oreja.mp4,OREJA,test2,89,A2
DBLSC,LSC0,106,PESTAÑAS,SUSTANTIVO,Pelos de los que nacen en el borde de los párpados. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Je,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00106_pestañas.mp4,PESTANAS,test1,31,A2
DBLSC,LSC0,107,PIES,SUSTANTIVO,Extremidades de los dos miembros inferiores del cuerpo humano que sustentan su peso. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),J,J,Sin especificar,Sin especificar,Sin especificar,00107_pies.mp4,PIES,test4,25,A2
DBLSC,LSC0,108,UÑAS,SUSTANTIVO,Partes córneas que nacen y crecen en las extremidades de los dedos. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Gl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00108_uñas.mp4,UNAS,test4,37,A2
DBLSC,LSC0,109,VELLUDO,ADJETIVO,Que tiene mucho vello. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),J,Al,Sin especificar,Sin especificar,Sin especificar,00109_velludo.mp4,VELLUDO,test3,1,A2
DBLSC,LSC0,110,ASUSTADO-SORPRESA,VERBO,Estado fisiológico y emocional que combina la reacción de sobresalto (susto) con el asombro (sorpresa). (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),J,J,Sin especificar,Sin especificar,Sin especificar,00110_asustadoso.mp4,ASUSTADO SORPRESA,test4,47,A1
DBLSC,LSC0,111,ASUSTADO-MIEDO1,VERBO,Estado de temor o espanto ante un peligro percibido. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),Gl,Gl,Sin especificar,Sin especificar,Sin especificar,00111_asustadomi.mp4,ASUSTADO MIEDO1,test4,47,A1
DBLSC,LSC0,112,ASUSTADO-MIEDO2,VERBO,Variante de la expresión de temor o espanto en lengua de señas. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),Gl,Gl,Sin especificar,Sin especificar,Sin especificar,00112_asutadomie.mp4,ASUSTADO MIEDO2,test4,47,A1
DBLSC,LSC0,113,ASUSTADO-GOLPE,VERBO,Sobresalto o susto repentino causado por un impacto físico o un suceso brusco. (Generada Gemini),NO,1 seña,SI,SI,Unimanual en contacto (tipo X),Af,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00113_asustadogo.mp4,ASUSTADO GOLPE,test4,47,A1
DBLSC,LSC0,114,NERVIOSO,ADJETIVO,"Que tiene los nervios excitados, alterados o es propenso a este estado. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00114_nervioso.mp4,NERVIOSO,test4,10,A2
DBLSC,LSC0,115,CAMINAR-DESPLAZA,VERBO,"Acción de ir andando de un lugar a otro, con énfasis en el desplazamiento espacial en el corpus. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00115_caminardes.mp4,CAMINAR DESPLAZA,test1,27,A2
DBLSC,LSC0,116,CAMINAR-PIERNAS,VERBO,"Acción de ir andando, con énfasis en el movimiento físico de las extremidades inferiores. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00116_caminarpie.mp4,CAMINAR PIERNAS,test2,85,A2
DBLSC,LSC0,117,CANSADO,ADJETIVO,"Que padece de cansancio, falta de fuerzas por el trabajo o la fatiga. (RAE)",NO,1 seña,SI,SI,Unimanual en contacto (tipo X),Qf,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00117_cansado.mp4,CANSADO,test4,10,A2
DBLSC,LSC0,118,COMER,VERBO,Masticar y deglutir un alimento sólido. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Q,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00118_comer.mp4,COMER,test2,63,A1
DBLSC,LSC0,119,CORRER-BRAZOS,VERBO,"Desplazarse rápidamente, con énfasis visual o biomecánico en el movimiento oscilatorio de los brazos. (Generada Gemini)",NO,1 seña,SI,SI,Unimanual en contacto (tipo X),Af,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00119_correrbraz.mp4,CORRER BRAZOS,test3,66,A1
DBLSC,LSC0,120,CORRER-PIERNAS,VERBO,"Desplazarse rápidamente, con énfasis visual o biomecánico en el movimiento rápido de las piernas. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00120_correrpier.mp4,CORRER PIERNAS,test1,78,A2
DBLSC,LSC0,121,CRECER-PERSONA,VERBO,Aumento de estatura o desarrollo físico y madurativo de un ser humano. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00121_crecerpers.mp4,CRECER PERSONA,test2,41,A2
DBLSC,LSC0,122,CRECER-GRUPO,VERBO,Aumento en el número de individuos o magnitud de un colectivo o agrupación. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Xc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00122_crecergrup.mp4,CRECER GRUPO,test1,48,A2
DBLSC,LSC0,123,CRECER-CANTIDAD,VERBO,"Aumento numérico o volumétrico de objetos, sustancias o elementos inanimados. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),B,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00123_crecercant.mp4,CRECER CANTIDAD,test2,12,A1
DBLSC,LSC0,124,CRECER-ANIMAL,VERBO,"Desarrollo físico, aumento de tamaño o maduración de una especie animal. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),B,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00124_creceranim.mp4,CRECER ANIMAL,test3,46,A2
DBLSC,LSC0,125,DÉBIL-FISICO,ADJETIVO,"Falto de vigor, fuerza o resistencia en el cuerpo humano. (Generada Gemini)",NO,1 seña,SI,SI,Asimétrica (tipo III),J,J,Sin especificar,Sin especificar,Sin especificar,00125_debilfisic.mp4,DEBIL FISICO,test4,56,A2
DBLSC,LSC0,126,DÉBIL-MANOS,ADJETIVO,"Falta de fuerza, firmeza o tonicidad específicamente en la motricidad de las manos. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),J,J,Sin especificar,Sin especificar,Sin especificar,00126_debilmanos.mp4,DEBIL MANOS,test4,34,A2
DBLSC,LSC0,127,FLOJO,ADJETIVO,"Mal atado, poco tirante o falto de fuerza y vigor. (RAE)",NO,1 seña,NO,SI,Unimanual (tipo 0),X,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00127_flojo.mp4,FLOJO,test4,10,A2
DBLSC,LSC0,128,DESANIMADO,ADJETIVO,"Falto de ánimo, valor o energía. (RAE)",NO,1 seña,NO,SI,Asimétrica (tipo III),Af,E,Sin especificar,Sin especificar,Sin especificar,00128_desanimado.mp4,DESANIMADO,test4,10,A2
DBLSC,LSC0,129,DESCANSAR,VERBO,"Cesar en el trabajo, reparar las fuerzas con la quietud. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),V,V,Sin especificar,Sin especificar,Sin especificar,00129_descansar.mp4,DESCANSAR,test3,83,A1
DBLSC,LSC0,130,DESPERTAR-OJOS,VERBO,"Interrumpir el sueño, con énfasis en la acción física de abrir los párpados. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),Pa,Pa,Sin especificar,Sin especificar,Sin especificar,00130_despertaro.mp4,DESPERTAR OJOS,test3,70,A1
DBLSC,LSC0,131,DESPERTAR-LEVANTARSE,VERBO,Interrumpir el sueño y proceder inmediatamente a incorporarse o salir de la cama. (Generada Gemini),SI,2 señas,NO,SI,Simétrica (tipo I),A,A,V,J,Sin especificar,00131_despertarl.mp4,DESPERTAR LEVANTARSE,test3,70,A1
DBLSC,LSC0,132,DORMIR-OJOS,VERBO,"Estar en estado de reposo consistente en la inacción, con énfasis visual en el cierre de los ojos. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),Pa,Pa,Sin especificar,Sin especificar,Sin especificar,00132_dormirojos.mp4,DORMIR OJOS,test4,44,A2
DBLSC,LSC0,133,DORMIR-MANOS,VERBO,"Expresión de dormir indicando reposo, con apoyo o configuración específica de las manos como almohada en lengua de señas. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),B,B,Sin especificar,Sin especificar,Sin especificar,00133_dormirmano.mp4,DORMIR MANOS,test3,77,A2
DBLSC,LSC0,134,DORMIR-PARPADOS,VERBO,Acción de dormir centrada en la pesadez o cierre prolongado de los párpados. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),B,B,Sin especificar,Sin especificar,Sin especificar,00134_dormirparp.mp4,DORMIR PARPADOS,test3,77,A2
DBLSC,LSC0,135,EMBARAZO,SUSTANTIVO,"Estado de la mujer encinta, desde la concepción hasta el parto. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00135_embarazo.mp4,EMBARAZO,test2,34,A1
DBLSC,LSC0,136,EMBARAZO-BARRIGA,SUSTANTIVO,Referencia al estado de gestación con énfasis en el abultamiento del vientre. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00136_embarazoba.mp4,EMBARAZO BARRIGA,test2,34,A1
DBLSC,LSC0,137,HACER-EL-AMOR,VERBO,Realizar el coito. / Tener relaciones sexuales. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Hl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00137_hacerelamo.mp4,HACER EL AMOR,test4,80,A1
DBLSC,LSC0,138,HAMBRE-PUNZADA,SUSTANTIVO,Sensación aguda o dolorosa en el estómago causada por la necesidad intensa de comer. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00138_hambrepunz.mp4,HAMBRE PUNZADA,test2,63,A1
DBLSC,LSC0,139,HAMBRE,SUSTANTIVO,Gana y necesidad de comer. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),M,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00139_hambre.mp4,HAMBRE,test3,73,A1
DBLSC,LSC0,140,LLORAR,VERBO,Derramar lágrimas. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,P,Sin especificar,Sin especificar,Sin especificar,00140_llorar.mp4,LLORAR,test1,0,A1
DBLSC,LSC0,141,LLORAR-MUCHO,VERBO,Derramar lágrimas en gran cantidad o con mucha intensidad emocional (llanto profundo). (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),P,P,Sin especificar,Sin especificar,Sin especificar,00141_llorarmuch.mp4,LLORAR MUCHO,test1,0,A1
DBLSC,LSC0,142,MORIR,VERBO,Llegar al término de la vida. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00142_morir.mp4,MORIR,test1,71,A2
DBLSC,LSC0,143,MORIR-PERDER,VERBO,"Concepto que asocia el fin de la vida con la pérdida de una persona, o figurativamente, perder definitivamente en un contexto competitivo. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),D,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00143_morirperde.mp4,MORIR PERDER,test1,71,A2
DBLSC,LSC0,144,NACER,VERBO,"Salir del vientre materno, del huevo o de la semilla. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00144_nacer.mp4,NACER,test2,34,A1
DBLSC,LSC0,145,OBSERVAR,VERBO,"Mirar con atención y recato, atisbar. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),V,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00145_observar.mp4,OBSERVAR,test3,31,A1
DBLSC,LSC0,146,SUPERVISAR,VERBO,Ejercer la inspección superior en trabajos realizados por otros. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Ud,Bl,Sin especificar,Sin especificar,Sin especificar,00146_supervisar.mp4,SUPERVISAR,test2,39,A2
DBLSC,LSC0,147,VIGILAR,VERBO,Observar algo o a alguien atenta y cuidadosamente. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),V,Bl,Sin especificar,Sin especificar,Sin especificar,00147_vigilar.mp4,VIGILAR,test2,84,A2
DBLSC,LSC0,148,PERCIBIR-OJO,VERBO,Captar imágenes o notar algo de forma visual a través del sentido de la vista. (Generada Gemini),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00148_percibiroj.mp4,PERCIBIR OJO,test3,31,A1
DBLSC,LSC0,149,FISCALIZAR,VERBO,"Hacer el oficio de fiscal, criticar y traer a juicio las acciones u obras de alguien. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Xe,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00149_fiscalizar.mp4,FISCALIZAR,test2,39,A2
DBLSC,LSC0,150,SABER-OIDAS,VERBO,"Tener conocimiento de algo por haberlo escuchado a otros (rumor), sin experiencia directa. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),C,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00150_saberoidas.mp4,SABER OIDAS,test4,3,A1
DBLSC,LSC0,151,OÍR,VERBO,Percibir con el oído los sonidos. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),U,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00151_oir.mp4,OIR,test3,24,A1
DBLSC,LSC0,152,PERCIBIR-OIDO,VERBO,"Captar sonidos, palabras o ruidos específicamente mediante el sentido de la audición. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Hl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00152_percibiroi.mp4,PERCIBIR OIDO,test3,24,A1
DBLSC,LSC0,153,ENTERARSE,VERBO,Tomar conocimiento de un asunto o recibir información sobre algo. (RAE),NO,1 seña,SI,SI,Unimanual en contacto (tipo X),Ud,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00153_enterarse.mp4,ENTERARSE,test4,20,A1
DBLSC,LSC0,154,OLER(2),VERBO,Variante léxica o de seña para la acción de percibir los olores. (Generada Gemini),NO,1 seña,NO,SI,Compuestas (tipo C),J,P,Sin especificar,Sin especificar,Sin especificar,00154_oler2.mp4,OLER 2,test1,66,A2
DBLSC,LSC0,155,PERCIBIR-OLFATO,VERBO,Captar o notar emanaciones o aromas a través del sentido del olfato. (Generada Gemini),NO,1 seña,SI,SI,Unimanual en contacto (tipo X),D,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00155_percibirol.mp4,PERCIBIR OLFATO,test3,61,A1
DBLSC,LSC0,156,PENE,SUSTANTIVO,Órgano copulador y miccionador del hombre y de los animales machos de muchas especies. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),L,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00156_pene.mp4,PENE,test2,56,A1
DBLSC,LSC0,157,REÍR,VERBO,Manifestar alegría con movimientos de la cara y sonidos inarticulados. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00157_reir.mp4,REIR,test3,24,A1
DBLSC,LSC0,158,REÍR-C,VERBO,"Variante de la expresión de risa, indicando una configuración manual específica (""C"") en lengua de señas. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),Cb,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00158_reirc.mp4,REIR C,test1,15,A1
DBLSC,LSC0,159,REIR-SONRISA,VERBO,"Expresión facial de alegría más contenida y silenciosa que la risa, donde se curvan los labios. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),D,X,Sin especificar,Sin especificar,Sin especificar,00159_reirsonris.mp4,REIR SONRISA,test2,23,A1
DBLSC,LSC0,160,REIR-CARCAJADA,VERBO,"Risa impetuosa, ruidosa y abierta. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00160_reircarcaj.mp4,REIR CARCAJADA,test2,56,A1
DBLSC,LSC0,161,RESPIRAR-NARIZ,VERBO,"Acción de absorber y expulsar el aire, enfatizando el flujo a través de las fosas nasales. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),U,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00161_respirarna.mp4,RESPIRAR NARIZ,test1,66,A2
DBLSC,LSC0,162,RESPIRAR-PECHO,VERBO,"Acción de respirar, enfatizando el movimiento de expansión y contracción del tórax. (Generada Gemini)",NO,1 seña,NO,SI,Simétrica (tipo I),J,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00162_respirarpe.mp4,RESPIRAR PECHO,test1,66,A2
DBLSC,LSC0,163,SED,SUSTANTIVO,Gana y necesidad de beber. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Pa,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00163_sed.mp4,SED,test2,19,A2
DBLSC,LSC0,164,SENTARSE,VERBO,Ponerse en un asiento u otro lugar de modo que este sostenga la mayor parte del cuerpo. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),XXe,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00164_sentarse.mp4,SENTARSE,test4,37,A2
DBLSC,LSC0,165,SENTIR,VERBO,Experimentar sensaciones producidas por causas externas o internas. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),N,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00165_sentir.mp4,SENTIR,test3,60,A1
DBLSC,LSC0,166,INTUIR,VERBO,"Percibir íntima e instantáneamente una idea o verdad, tal como si se la tuviera a la vista. (RAE)",NO,1 seña,SI,SI,Compuestas (tipo C),U,Sin especificar,Sin especificar,Sin especificar,Sin especificar,00166_intuir.mp4,INTUIR,test2,84,A2
DBLSC,LSC0,167,LAMENTAR,VERBO,"Sentir pena, contrariedad, arrepentimiento, etc., por algo. (RAE)",NO,1 seña,SI,SI,Unimanual en contacto (tipo X),C,S,Sin especificar,Sin especificar,Sin especificar,00167_lamentar.mp4,LAMENTAR,test1,0,A1
DBLSC,LSC0,168,DECEPCION,SUSTANTIVO,Pesar causado por un desengaño. (RAE),NO,1 seña,SI,SI,Unimanual (tipo 0),C,S,Sin especificar,Sin especificar,Sin especificar,00168_decepcion.mp4,DECEPCION,test3,60,A1
DBLSC,LSC0,169,GOZO,SUSTANTIVO,"Alegría del ánimo, sentimiento de complacencia en la posesión, recuerdo o esperanza de bienes o cosas apetecibles. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Qa,Qe,Sin especificar,Sin especificar,Sin especificar,00169_gozo.mp4,GOZO,test4,10,A2
DBLSC,LSC0,170,SOÑAR-Z,VERBO,"Representar en la fantasía sucesos mientras se duerme, asociado simbólicamente al ícono de la letra ""Z"". (Generada Gemini)",NO,1 seña,NO,SI,Compuestas (tipo C),P,X,Sin especificar,Sin especificar,Sin especificar,00170_soñar.mp4,SONAR Z,test4,76,A1
DBLSC,LSC0,171,SOÑAR-NUBE,VERBO,"Variante de la seña de soñar, representada icónicamente como una nube o pensamiento durante el sueño. (Generada Gemini)",NO,1 seña,NO,SI,Asimétrica (tipo III),S,N,Jc,Sin especificar,Sin especificar,00171_soñarnube.mp4,SONAR NUBE,test4,76,A1
